STATE,Date,YearMonth,Events,Damage,y,Events_3M,Events_12M,Events_36M,Damage_3M,Damage_12M,Damage_36M
ALABAMA,1979-05-01,NA,0,0,0,9,67,167,25,852.5,2457.5
ALABAMA,1979-05-31,197905,13,277.5,1,22,47,168,302.5,602.5,2685
ALABAMA,1979-07-01,NA,0,0,0,13,47,168,277.5,602.5,2685
ALABAMA,1979-07-31,197907,16,252.75,1,29,52,178,530.25,855.25,2687.75
ALABAMA,1979-08-31,197908,7,0,1,23,52,179,252.75,855.25,2685.25
ALABAMA,1979-10-01,NA,0,0,0,23,52,179,252.75,855.25,2685.25
ALABAMA,1979-10-31,197910,2,0,0,9,54,180,0,855.25,2685.25
ALABAMA,1979-12-01,NA,0,0,0,2,54,180,0,855.25,2685.25
ALABAMA,1979-12-31,NA,0,0,0,2,48,180,0,555.25,2685.25
ALABAMA,1980-01-31,NA,0,0,1,0,47,180,0,555.25,2685.25
ALABAMA,1980-03-02,NA,0,0,0,0,47,180,0,555.25,2685.25
ALABAMA,1980-03-31,198003,23,530,1,23,61,193,530,1060.25,2440.25
ALABAMA,1980-05-01,NA,0,0,0,23,61,193,530,1060.25,2440.25
ALABAMA,1980-05-31,198005,30,202.5,1,53,78,211,732.5,985.25,2640.25
ALABAMA,1980-07-01,NA,0,0,0,30,78,211,202.5,985.25,2640.25
ALABAMA,1980-07-31,198007,22,0,1,52,84,204,202.5,732.5,2140.25
ALABAMA,1980-08-31,198008,9,0,1,31,86,212,0,732.5,2140.25
ALABAMA,1980-10-01,NA,0,0,0,31,86,212,0,732.5,2140.25
ALABAMA,1980-10-31,NA,0,0,0,9,84,211,0,732.5,2115.25
ALABAMA,1980-12-01,NA,0,0,0,0,84,211,0,732.5,2115.25
ALABAMA,1980-12-31,NA,0,0,0,0,84,200,0,732.5,2115.25
ALABAMA,1981-01-31,NA,0,0,0,0,84,192,0,732.5,2115.25
ALABAMA,1981-03-03,NA,0,0,0,0,84,192,0,732.5,2115.25
ALABAMA,1981-03-31,198103,42,328,1,42,103,231,328,530.5,2443.25
ALABAMA,1981-05-01,NA,0,0,0,42,103,231,328,530.5,2443.25
ALABAMA,1981-05-31,198105,8,25,1,50,81,206,353,353,1940.75
ALABAMA,1981-07-01,NA,0,0,0,8,81,206,25,353,1940.75
ALABAMA,1981-07-31,198107,25,2.5,1,33,84,220,27.5,355.5,1943.25
ALABAMA,1981-08-31,198108,14,0.03,1,39,89,227,2.53,355.53,1943.28
ALABAMA,1981-10-01,NA,0,0,0,39,89,227,2.53,355.53,1943.28
ALABAMA,1981-10-31,NA,0,0,0,14,89,227,0.03,355.53,1943.28
ALABAMA,1981-12-01,NA,0,0,0,0,89,227,0,355.53,1943.28
ALABAMA,1981-12-31,NA,0,0,1,0,89,221,0,355.53,1643.28
ALABAMA,1982-01-31,198201,20,1352.5,0,20,109,240,1352.5,1708.03,2995.78
ALABAMA,1982-03-03,NA,0,0,0,20,109,240,1352.5,1708.03,2995.78
ALABAMA,1982-03-31,198203,35,25,1,55,102,266,1377.5,1405.03,2995.78
ALABAMA,1982-05-01,NA,0,0,0,35,102,266,25,1405.03,2995.78
ALABAMA,1982-05-31,198205,13,2.5,1,48,107,266,27.5,1382.53,2720.78
ALABAMA,1982-07-01,NA,0,0,0,13,107,266,2.5,1382.53,2720.78
ALABAMA,1982-07-31,198207,13,2.75,1,26,95,263,5.25,1382.78,2470.78
ALABAMA,1982-08-31,198208,2,0,1,15,83,258,2.75,1382.75,2470.78
ALABAMA,1982-10-01,NA,0,0,0,15,83,258,2.75,1382.75,2470.78
ALABAMA,1982-10-31,NA,0,0,1,2,83,256,0,1382.75,2470.78
ALABAMA,1982-12-01,NA,0,0,0,0,83,256,0,1382.75,2470.78
ALABAMA,1982-12-31,NA,0,0,1,0,83,256,0,1382.75,2470.78
ALABAMA,1983-01-31,NA,0,0,1,0,63,256,0,30.25,2470.78
ALABAMA,1983-03-03,NA,0,0,0,0,63,256,0,30.25,2470.78
ALABAMA,1983-03-31,198303,20,250.03,1,20,48,253,250.03,255.28,2190.81
ALABAMA,1983-05-01,NA,0,0,0,20,48,253,250.03,255.28,2190.81
ALABAMA,1983-05-31,198305,41,382.5,1,61,76,264,632.53,635.28,2370.81
ALABAMA,1983-07-01,NA,0,0,0,41,76,264,382.5,635.28,2370.81
ALABAMA,1983-07-31,198307,17,2.5,1,58,80,259,385,635.03,2373.31
ALABAMA,1983-08-31,198308,41,252.5,1,58,119,291,255,887.53,2625.81
ALABAMA,1983-10-01,NA,0,0,0,58,119,291,255,887.53,2625.81
ALABAMA,1983-10-31,NA,0,0,1,41,119,291,252.5,887.53,2625.81
ALABAMA,1983-12-01,NA,0,0,0,0,119,291,0,887.53,2625.81
ALABAMA,1983-12-31,198312,63,982.5,1,63,182,354,982.5,1870.03,3608.31
ALABAMA,1984-01-31,NA,0,0,0,63,182,354,982.5,1870.03,3608.31
ALABAMA,1984-03-02,NA,0,0,0,63,182,354,982.5,1870.03,3608.31
ALABAMA,1984-03-31,198403,47,580,1,47,209,359,580,2200,3860.31
ALABAMA,1984-05-01,NA,0,0,0,47,209,359,580,2200,3860.31
ALABAMA,1984-05-31,198405,121,2235.25,1,168,289,472,2815.25,4052.75,6070.56
ALABAMA,1984-07-01,NA,0,0,0,121,289,472,2235.25,4052.75,6070.56
ALABAMA,1984-07-31,198407,18,25,1,139,290,465,2260.25,4075.25,6093.06
ALABAMA,1984-08-31,198408,6,0,1,24,255,457,25,3822.75,6093.03
ALABAMA,1984-10-01,NA,0,0,0,24,255,457,25,3822.75,6093.03
ALABAMA,1984-10-31,198410,5,250,1,11,260,462,250,4072.75,6343.03
ALABAMA,1984-12-01,NA,0,0,0,5,260,462,250,4072.75,6343.03
ALABAMA,1984-12-31,198412,1,0,0,6,198,463,250,3090.25,6343.03
ALABAMA,1985-01-31,198501,1,0.03,0,2,199,444,0.03,3090.28,4990.56
ALABAMA,1985-03-03,NA,0,0,0,2,199,444,0.03,3090.28,4990.56
ALABAMA,1985-03-31,198503,9,0,1,10,161,418,0.03,2510.28,4965.56
ALABAMA,1985-05-01,NA,0,0,0,9,161,418,0,2510.28,4965.56
ALABAMA,1985-05-31,198505,26,252.5,1,35,66,431,252.5,527.53,5215.56
ALABAMA,1985-07-01,NA,0,0,0,26,66,431,252.5,527.53,5215.56
ALABAMA,1985-07-31,198507,31,25,1,57,79,449,277.5,527.53,5237.81
ALABAMA,1985-08-31,198508,53,1200.34,1,84,126,500,1225.34,1727.87,6438.15
ALABAMA,1985-10-01,NA,0,0,0,84,126,500,1225.34,1727.87,6438.15
ALABAMA,1985-10-31,198510,11,75,0,64,132,511,1275.34,1552.87,6513.15
ALABAMA,1985-12-01,NA,0,0,0,11,132,511,75,1552.87,6513.15
ALABAMA,1985-12-31,198512,30,0,1,41,161,541,75,1552.87,6513.15
ALABAMA,1986-01-31,NA,0,0,1,30,160,541,0,1552.84,6513.15
ALABAMA,1986-03-03,NA,0,0,0,30,160,541,0,1552.84,6513.15
ALABAMA,1986-03-31,198603,37,582.5,1,37,188,558,582.5,2135.34,6845.62
ALABAMA,1986-05-01,NA,0,0,0,37,188,558,582.5,2135.34,6845.62
ALABAMA,1986-05-31,198605,14,0.5,1,51,176,531,583,1883.34,6463.62
ALABAMA,1986-07-01,NA,0,0,0,14,176,531,0.5,1883.34,6463.62
ALABAMA,1986-07-31,198607,74,0.25,1,88,219,588,0.75,1858.59,6461.37
ALABAMA,1986-08-31,198608,68,0,1,142,234,615,0.25,658.25,6208.87
ALABAMA,1986-10-01,NA,0,0,0,142,234,615,0.25,658.25,6208.87
ALABAMA,1986-10-31,198610,1,0,0,69,224,616,0,583.25,6208.87
ALABAMA,1986-12-01,NA,0,0,0,1,224,616,0,583.25,6208.87
ALABAMA,1986-12-31,NA,0,0,0,1,194,553,0,583.25,5226.37
ALABAMA,1987-01-31,NA,0,0,0,0,194,553,0,583.25,5226.37
ALABAMA,1987-03-03,NA,0,0,0,0,194,553,0,583.25,5226.37
ALABAMA,1987-03-31,198703,8,0,1,8,165,514,0,0.75,4646.37
ALABAMA,1987-05-01,NA,0,0,0,8,165,514,0,0.75,4646.37
ALABAMA,1987-05-31,198705,10,25,1,18,161,403,25,25.25,2436.12
ALABAMA,1987-07-01,NA,0,0,0,10,161,403,25,25.25,2436.12
ALABAMA,1987-07-31,198707,34,0,1,44,121,419,25,25,2411.12
ALABAMA,1987-08-31,198708,12,0,1,46,65,425,0,25,2411.12
ALABAMA,1987-10-01,NA,0,0,0,46,65,425,0,25,2411.12
ALABAMA,1987-10-31,NA,0,0,1,12,64,420,0,25,2161.12
ALABAMA,1987-12-01,NA,0,0,0,0,64,420,0,25,2161.12
ALABAMA,1987-12-31,198712,25,0,0,25,89,444,0,25,2161.12
ALABAMA,1988-01-31,198801,24,775,1,49,113,467,775,800,2936.09
ALABAMA,1988-03-02,NA,0,0,0,49,113,467,775,800,2936.09
ALABAMA,1988-03-31,198803,5,0,1,29,110,463,775,800,2936.09
ALABAMA,1988-05-01,NA,0,0,0,5,110,463,0,800,2936.09
ALABAMA,1988-05-31,198805,66,75,1,71,166,503,75,850,2758.59
ALABAMA,1988-07-01,NA,0,0,0,66,166,503,75,850,2758.59
ALABAMA,1988-07-31,198807,23,0,1,89,155,495,75,850,2733.59
ALABAMA,1988-08-31,198808,14,0,1,37,157,456,0,850,1533.25
ALABAMA,1988-10-01,NA,0,0,0,37,157,456,0,850,1533.25
ALABAMA,1988-10-31,NA,0,0,1,14,157,445,0,850,1458.25
ALABAMA,1988-12-01,NA,0,0,0,0,157,445,0,850,1458.25
ALABAMA,1988-12-31,NA,0,0,1,0,132,415,0,850,1458.25
ALABAMA,1989-01-31,NA,0,0,1,0,108,415,0,75,1458.25
ALABAMA,1989-03-03,NA,0,0,0,0,108,415,0,75,1458.25
ALABAMA,1989-03-31,198903,72,12.5,1,72,175,450,12.5,87.5,888.25
ALABAMA,1989-05-01,NA,0,0,0,72,175,450,12.5,87.5,888.25
ALABAMA,1989-05-31,198905,18,0,1,90,127,454,12.5,12.5,887.75
ALABAMA,1989-07-01,NA,0,0,0,18,127,454,0,12.5,887.75
ALABAMA,1989-07-31,198907,24,500,1,42,128,404,500,512.5,1387.5
ALABAMA,1989-08-31,198908,14,0,1,38,128,350,500,512.5,1387.5
ALABAMA,1989-10-01,NA,0,0,0,38,128,350,500,512.5,1387.5
ALABAMA,1989-10-31,198910,2,0,1,16,130,351,0,512.5,1387.5
ALABAMA,1989-12-01,NA,0,0,0,2,130,351,0,512.5,1387.5
ALABAMA,1989-12-31,NA,0,0,1,2,130,351,0,512.5,1387.5
ALABAMA,1990-01-31,199001,8,2.5,1,8,138,359,2.5,515,1390
ALABAMA,1990-03-03,NA,0,0,0,8,138,359,2.5,515,1390
ALABAMA,1990-03-31,199003,13,0,1,21,79,364,2.5,502.5,1390
ALABAMA,1990-05-01,NA,0,0,0,13,79,364,0,502.5,1390
ALABAMA,1990-05-31,199005,52,0,1,65,113,406,0,502.5,1365
ALABAMA,1990-07-01,NA,0,0,0,52,113,406,0,502.5,1365
ALABAMA,1990-07-31,199007,36,0,1,88,125,408,0,2.5,1365
ALABAMA,1990-08-31,199008,58,0,1,94,169,454,0,2.5,1365
ALABAMA,1990-10-01,NA,0,0,0,94,169,454,0,2.5,1365
ALABAMA,1990-10-31,199010,4,0,1,62,171,458,0,2.5,1365
ALABAMA,1990-12-01,NA,0,0,0,4,171,458,0,2.5,1365
ALABAMA,1990-12-31,199012,34,0,0,38,205,467,0,2.5,1365
ALABAMA,1991-01-31,199101,1,0,1,35,198,444,0,0,590
ALABAMA,1991-03-03,NA,0,0,0,35,198,444,0,0,590
ALABAMA,1991-03-31,199103,56,252.5,1,57,241,495,252.5,252.5,842.5
ALABAMA,1991-05-01,NA,0,0,0,56,241,495,252.5,252.5,842.5
ALABAMA,1991-05-31,199105,48,0,1,104,237,477,252.5,252.5,767.5
ALABAMA,1991-07-01,NA,0,0,0,48,237,477,0,252.5,767.5
ALABAMA,1991-07-31,199107,17,0,0,65,218,471,0,252.5,767.5
ALABAMA,1991-08-31,199108,1,0,1,18,161,458,0,252.5,767.5
ALABAMA,1991-10-01,NA,0,0,0,18,161,458,0,252.5,767.5
ALABAMA,1991-10-31,199110,2,0,1,3,159,460,0,252.5,767.5
ALABAMA,1991-12-01,NA,0,0,0,2,159,460,0,252.5,767.5
ALABAMA,1991-12-31,199112,1,0,1,3,126,461,0,252.5,767.5
ALABAMA,1992-01-31,199201,3,0,0,4,128,464,0,252.5,767.5
ALABAMA,1992-03-02,NA,0,0,0,4,128,464,0,252.5,767.5
ALABAMA,1992-03-31,199203,63,502.5,1,66,135,455,502.5,502.5,1257.5
ALABAMA,1992-05-01,NA,0,0,0,63,135,455,502.5,502.5,1257.5
ALABAMA,1992-05-31,199205,13,0,1,76,100,450,502.5,502.5,1257.5
ALABAMA,1992-07-01,NA,0,0,0,13,100,450,0,502.5,1257.5
ALABAMA,1992-07-31,199207,58,0,1,71,141,484,0,502.5,757.5
ALABAMA,1992-08-31,199208,60,775,1,118,200,530,775,1277.5,1532.5
ALABAMA,1992-10-01,NA,0,0,0,118,200,530,775,1277.5,1532.5
ALABAMA,1992-10-31,199210,11,0,1,71,209,539,775,1277.5,1532.5
ALABAMA,1992-12-01,NA,0,0,0,11,209,539,0,1277.5,1532.5
ALABAMA,1992-12-31,NA,0,0,1,11,208,539,0,1277.5,1532.5
ALABAMA,1993-01-31,199301,2,0,1,2,207,533,0,1277.5,1530
ALABAMA,1993-03-03,NA,0,0,0,2,207,533,0,1277.5,1530
ALABAMA,1993-03-31,199303,11,0,1,13,155,531,0,775,1530
ALABAMA,1993-05-01,NA,0,0,0,11,155,531,0,775,1530
ALABAMA,1993-05-31,199305,27,0,1,38,169,506,0,775,1530
ALABAMA,1993-07-01,NA,0,0,0,27,169,506,0,775,1530
ALABAMA,1993-07-31,NA,0,0,1,27,111,470,0,775,1530
ALABAMA,1993-08-31,199308,21,0,1,21,72,433,0,0,1530
ALABAMA,1993-10-01,NA,0,0,0,21,72,433,0,0,1530
ALABAMA,1993-10-31,199310,1,0,1,22,62,430,0,0,1530
ALABAMA,1993-12-01,NA,0,0,0,1,62,430,0,0,1530
ALABAMA,1993-12-31,199312,2,0,1,3,64,398,0,0,1530
ALABAMA,1994-01-31,NA,0,0,1,2,62,397,0,0,1530
ALABAMA,1994-03-03,NA,0,0,0,2,62,397,0,0,1530
ALABAMA,1994-03-31,199403,62,5225,1,62,113,403,5225,5225,6502.5
ALABAMA,1994-05-01,NA,0,0,0,62,113,403,5225,5225,6502.5
ALABAMA,1994-05-31,199405,39,1045,1,101,125,394,6270,6270,7547.5
ALABAMA,1994-07-01,NA,0,0,0,39,125,394,1045,6270,7547.5
ALABAMA,1994-07-31,199407,4,155,1,43,129,381,1200,6425,7702.5
ALABAMA,1994-08-31,199408,6,100.5,1,10,114,386,255.5,6525.5,7803
ALABAMA,1994-10-01,NA,0,0,0,10,114,386,255.5,6525.5,7803
ALABAMA,1994-10-31,199410,1,0.05,1,7,114,385,100.55,6525.55,7803.05
ALABAMA,1994-12-01,NA,0,0,0,1,114,385,0.05,6525.55,7803.05
ALABAMA,1994-12-31,199412,2,50,1,3,114,386,50.05,6575.55,7853.05
ALABAMA,1995-01-31,199501,20,55.5,1,22,134,403,105.5,6631.05,7908.55
ALABAMA,1995-03-03,NA,0,0,0,22,134,403,105.5,6631.05,7908.55
ALABAMA,1995-03-31,199503,67,427.5,1,87,139,407,483,1833.55,7833.55
ALABAMA,1995-05-01,NA,0,0,0,67,139,407,427.5,1833.55,7833.55
ALABAMA,1995-05-31,199505,107,569.15,1,174,207,501,996.65,1357.7,8402.7
ALABAMA,1995-07-01,NA,0,0,0,107,207,501,569.15,1357.7,8402.7
ALABAMA,1995-07-31,199507,140,945,1,247,343,583,1514.15,2147.7,9347.7
ALABAMA,1995-08-31,199508,41,440.7,1,181,378,564,1385.7,2487.9,9013.4
ALABAMA,1995-10-01,NA,0,0,0,181,378,564,1385.7,2487.9,9013.4
ALABAMA,1995-10-31,199510,18,224,1,59,395,571,664.7,2711.85,9237.4
ALABAMA,1995-12-01,NA,0,0,0,18,395,571,224,2711.85,9237.4
ALABAMA,1995-12-31,199512,13,176,1,31,406,584,400,2837.85,9413.4
ALABAMA,1996-01-31,199601,85,418,1,98,471,667,594,3200.35,9831.4
ALABAMA,1996-03-02,NA,0,0,0,98,471,667,594,3200.35,9831.4
ALABAMA,1996-03-31,199603,206,1354.27,1,291,610,862,1772.27,4127.12,11185.67
ALABAMA,1996-05-01,NA,0,0,0,206,610,862,1354.27,4127.12,11185.67
ALABAMA,1996-05-31,199605,85,739,1,291,588,920,2093.27,4296.97,11924.67
ALABAMA,1996-07-01,NA,0,0,0,85,588,920,739,4296.97,11924.67
ALABAMA,1996-07-31,199607,50,489,1,135,498,970,1228,3840.97,12413.67
ALABAMA,1996-08-31,199608,32,340,1,82,489,981,829,3740.27,12753.67
ALABAMA,1996-10-01,NA,0,0,0,82,489,981,829,3740.27,12753.67
ALABAMA,1996-10-31,199610,14,73,1,46,485,994,413,3589.27,12826.67
ALABAMA,1996-12-01,NA,0,0,0,14,485,994,73,3589.27,12826.67
ALABAMA,1996-12-31,199612,58,847.2,1,72,530,1050,920.2,4260.47,13673.87
ALABAMA,1997-01-31,199701,173,1367.48,1,231,618,1223,2214.6800000000003,5209.95,15041.35
ALABAMA,1997-03-03,NA,0,0,0,231,618,1223,2214.6800000000003,5209.95,15041.35
ALABAMA,1997-03-31,199703,61,264,1,234,473,1222,1631.48,4119.68,10080.35
ALABAMA,1997-05-01,NA,0,0,0,61,473,1222,264,4119.68,10080.35
ALABAMA,1997-05-31,199705,89,709,1,150,477,1272,973,4089.6800000000003,9744.35
ALABAMA,1997-07-01,NA,0,0,0,89,477,1272,709,4089.6800000000003,9744.35
ALABAMA,1997-07-31,199707,69,1209.2,1,158,496,1337,1918.2,4809.88,10798.55
ALABAMA,1997-08-31,199708,28,45,1,97,492,1359,1254.2,4514.88,10743.05
ALABAMA,1997-10-01,NA,0,0,0,97,492,1359,1254.2,4514.88,10743.05
ALABAMA,1997-10-31,199710,44,520,1,72,522,1402,565,4961.88,11263
ALABAMA,1997-12-01,NA,0,0,0,44,522,1402,520,4961.88,11263
ALABAMA,1997-12-31,199712,35,0,1,79,499,1435,520,4114.68,11213
ALABAMA,1998-01-31,199801,92,1875,1,127,418,1507,1875,4622.2,13032.5
ALABAMA,1998-03-03,NA,0,0,0,127,418,1507,1875,4622.2,13032.5
ALABAMA,1998-03-31,199803,116,1613,1,208,473,1556,3488,5971.2,14218
ALABAMA,1998-05-01,NA,0,0,0,116,473,1556,1613,5971.2,14218
ALABAMA,1998-05-31,199805,183,2022,1,299,567,1632,3635,7284.2,15670.85
ALABAMA,1998-07-01,NA,0,0,0,183,567,1632,2022,7284.2,15670.85
ALABAMA,1998-07-31,199807,49,1208,1,232,547,1541,3230,7283,15933.85
ALABAMA,1998-08-31,199808,11,48,1,60,530,1511,1256,7286,15541.15
ALABAMA,1998-10-01,NA,0,0,0,60,530,1511,1256,7286,15541.15
ALABAMA,1998-10-31,199810,7,15,1,18,493,1500,63,6781,15332.15
ALABAMA,1998-12-01,NA,0,0,0,7,493,1500,15,6781,15332.15
ALABAMA,1998-12-31,199812,44,139.2,1,51,502,1531,154.2,6920.2,15295.35
ALABAMA,1999-01-31,199901,103,490,1,147,513,1549,629.2,5535.2,15367.35
ALABAMA,1999-03-03,NA,0,0,0,147,513,1549,629.2,5535.2,15367.35
ALABAMA,1999-03-31,199903,45,649,1,148,442,1388,1139,4571.2,14662.08
ALABAMA,1999-05-01,NA,0,0,0,45,442,1388,649,4571.2,14662.08
ALABAMA,1999-05-31,199905,116,168,1,161,375,1419,817,2717.2,14091.08
ALABAMA,1999-07-01,NA,0,0,0,116,375,1419,168,2717.2,14091.08
ALABAMA,1999-07-31,199907,63,717,1,179,389,1432,885,2226.2,14319.08
ALABAMA,1999-08-31,199908,72,359.3,1,135,450,1472,1076.3,2537.5,14338.380000000001
ALABAMA,1999-10-01,NA,0,0,0,135,450,1472,1076.3,2537.5,14338.380000000001
ALABAMA,1999-10-31,199910,9,7,1,81,452,1467,366.3,2529.5,14272.380000000001
ALABAMA,1999-12-01,NA,0,0,0,9,452,1467,7,2529.5,14272.380000000001
ALABAMA,1999-12-31,199912,20,3,1,29,428,1429,10,2393.3,13428.18
ALABAMA,2000-01-31,200001,103,1148.5,1,123,428,1359,1151.5,3051.8,13209.2
ALABAMA,2000-03-02,NA,0,0,0,123,428,1359,1151.5,3051.8,13209.2
ALABAMA,2000-03-31,200003,150,670.7,1,253,533,1448,1819.2,3073.5,13615.9
ALABAMA,2000-05-01,NA,0,0,0,150,533,1448,670.7,3073.5,13615.9
ALABAMA,2000-05-31,200005,25,48,1,175,442,1384,718.7,2953.5,12954.9
ALABAMA,2000-07-01,NA,0,0,0,25,442,1384,48,2953.5,12954.9
ALABAMA,2000-07-31,200007,170,1939,1,195,549,1485,1987,4175.5,13684.7
ALABAMA,2000-08-31,200008,141,586,1,311,618,1598,2525,4402.2,14225.7
ALABAMA,2000-10-01,NA,0,0,0,311,618,1598,2525,4402.2,14225.7
ALABAMA,2000-10-31,200010,14,2,1,155,623,1568,588,4397.2,13707.7
ALABAMA,2000-12-01,NA,0,0,0,14,623,1568,2,4397.2,13707.7
ALABAMA,2000-12-31,200012,75,625.5,1,89,678,1608,627.5,5019.7,14333.2
ALABAMA,2001-01-31,200101,29,628,1,104,604,1545,1253.5,4499.2,13086.2
ALABAMA,2001-03-03,NA,0,0,0,104,604,1545,1253.5,4499.2,13086.2
ALABAMA,2001-03-31,200103,93,459,1,122,547,1522,1087,4287.5,11932.2
ALABAMA,2001-05-01,NA,0,0,0,93,547,1522,459,4287.5,11932.2
ALABAMA,2001-05-31,200105,107,354,1,200,629,1446,813,4593.5,10264.2
ALABAMA,2001-07-01,NA,0,0,0,107,629,1446,354,4593.5,10264.2
ALABAMA,2001-07-31,200107,65,364,1,172,524,1462,718,3018.5,9420.2
ALABAMA,2001-08-31,200108,49,316,1,114,432,1500,680,2748.5,9688.2
ALABAMA,2001-10-01,NA,0,0,0,114,432,1500,680,2748.5,9688.2
ALABAMA,2001-10-31,200110,64,179,1,113,482,1557,495,2925.5,9852.2
ALABAMA,2001-12-01,NA,0,0,0,64,482,1557,179,2925.5,9852.2
ALABAMA,2001-12-31,200112,3,20,0,67,410,1516,199,2320,9733
ALABAMA,2002-01-31,200201,55,820,1,58,436,1468,840,2512,10063
ALABAMA,2002-03-03,NA,0,0,0,58,436,1468,840,2512,10063
ALABAMA,2002-03-31,200203,47,704.4,1,102,390,1470,1524.4,2757.4,10118.4
ALABAMA,2002-05-01,NA,0,0,0,47,390,1470,704.4,2757.4,10118.4
ALABAMA,2002-05-31,200205,76,266,1,123,359,1430,970.4,2669.4,10216.4
ALABAMA,2002-07-01,NA,0,0,0,76,359,1430,266,2669.4,10216.4
ALABAMA,2002-07-31,200207,91,363,1,167,385,1458,629,2668.4,9862.4
ALABAMA,2002-08-31,200208,137,960,1,228,473,1523,1323,3312.4,10463.1
ALABAMA,2002-10-01,NA,0,0,0,228,473,1523,1323,3312.4,10463.1
ALABAMA,2002-10-31,200210,20,52,1,157,429,1534,1012,3185.4,10508.1
ALABAMA,2002-12-01,NA,0,0,0,20,429,1534,52,3185.4,10508.1
ALABAMA,2002-12-31,200212,43,14,1,63,469,1557,66,3179.4,10519.1
ALABAMA,2003-01-31,200301,43,38,1,86,457,1497,52,2397.4,9408.6
ALABAMA,2003-03-03,NA,0,0,0,86,457,1497,52,2397.4,9408.6
ALABAMA,2003-03-31,200303,136,442,1,179,546,1483,480,2135,9179.9
ALABAMA,2003-05-01,NA,0,0,0,136,546,1483,442,2135,9179.9
ALABAMA,2003-05-31,200305,447,7945.25,1,583,917,1905,8387.25,9814.25,17077.15
ALABAMA,2003-07-01,NA,0,0,0,447,917,1905,7945.25,9814.25,17077.15
ALABAMA,2003-07-31,200307,119,782,1,566,945,1854,8727.25,10233.25,15920.15
ALABAMA,2003-08-31,200308,54,246.5,1,173,862,1767,1028.5,9519.75,15580.65
ALABAMA,2003-10-01,NA,0,0,0,173,862,1767,1028.5,9519.75,15580.65
ALABAMA,2003-10-31,200310,1,0,1,55,843,1754,246.5,9467.75,15578.65
ALABAMA,2003-12-01,NA,0,0,0,1,843,1754,0,9467.75,15578.65
ALABAMA,2003-12-31,NA,0,0,1,1,800,1679,0,9453.75,14953.15
ALABAMA,2004-01-31,200401,4,0,1,4,761,1654,0,9415.75,14325.15
ALABAMA,2004-03-02,NA,0,0,0,4,761,1654,0,9415.75,14325.15
ALABAMA,2004-03-31,200403,23,15,1,27,648,1584,15,8988.75,13881.15
ALABAMA,2004-05-01,NA,0,0,0,23,648,1584,15,8988.75,13881.15
ALABAMA,2004-05-31,200405,75,0,1,98,276,1552,15,1043.5,13527.15
ALABAMA,2004-07-01,NA,0,0,0,75,276,1552,0,1043.5,13527.15
ALABAMA,2004-07-31,200407,180,0,1,255,337,1667,0,261.5,13163.15
ALABAMA,2004-08-31,200408,29,0,1,209,312,1647,0,15,12847.15
ALABAMA,2004-10-01,NA,0,0,0,209,312,1647,0,15,12847.15
ALABAMA,2004-10-31,200410,53,0,1,82,364,1636,0,15,12668.15
ALABAMA,2004-12-01,NA,0,0,0,53,364,1636,0,15,12668.15
ALABAMA,2004-12-31,200412,46,10,1,99,410,1679,10,25,12658.15
ALABAMA,2005-01-31,200501,44,0,1,90,450,1668,10,25,11838.15
ALABAMA,2005-03-03,NA,0,0,0,90,450,1668,10,25,11838.15
ALABAMA,2005-03-31,200503,204,0,1,248,631,1825,0,10,11133.75
ALABAMA,2005-05-01,NA,0,0,0,204,631,1825,0,10,11133.75
ALABAMA,2005-05-31,200505,52,0,1,256,608,1801,0,10,10867.75
ALABAMA,2005-07-01,NA,0,0,0,52,608,1801,0,10,10867.75
ALABAMA,2005-07-31,200507,169,220,1,221,597,1879,220,230,10724.75
ALABAMA,2005-08-31,200508,125,0,1,294,693,1867,220,230,9764.75
ALABAMA,2005-10-01,NA,0,0,0,294,693,1867,220,230,9764.75
ALABAMA,2005-10-31,200510,2,0,1,127,642,1849,0,230,9712.75
ALABAMA,2005-12-01,NA,0,0,0,2,642,1849,0,230,9712.75
ALABAMA,2005-12-31,200512,73,0,1,75,669,1879,0,220,9698.75
ALABAMA,2006-01-31,200601,24,250,1,97,649,1860,250,470,9910.75
ALABAMA,2006-03-03,NA,0,0,0,97,649,1860,250,470,9910.75
ALABAMA,2006-03-31,200603,82,0,1,106,527,1806,250,470,9468.75
ALABAMA,2006-05-01,NA,0,0,0,82,527,1806,0,470,9468.75
ALABAMA,2006-05-31,200605,159,0,1,241,634,1518,0,470,1523.5
ALABAMA,2006-07-01,NA,0,0,0,159,634,1518,0,470,1523.5
ALABAMA,2006-07-31,200607,91,0,1,250,556,1490,0,250,741.5
ALABAMA,2006-08-31,200608,87,0,1,178,518,1523,0,250,495
ALABAMA,2006-10-01,NA,0,0,0,178,518,1523,0,250,495
ALABAMA,2006-10-31,200610,19,244,1,106,535,1541,244,494,739
ALABAMA,2006-12-01,NA,0,0,0,19,535,1541,244,494,739
ALABAMA,2006-12-31,200612,1,1,1,20,463,1542,245,495,740
ALABAMA,2007-01-31,200701,22,575,1,23,461,1560,576,820,1315
ALABAMA,2007-03-03,NA,0,0,0,23,461,1560,576,820,1315
ALABAMA,2007-03-31,200703,73,1695.5,1,95,452,1610,2270.5,2515.5,2995.5
ALABAMA,2007-05-01,NA,0,0,0,73,452,1610,1695.5,2515.5,2995.5
ALABAMA,2007-05-31,200705,15,80.5,1,88,308,1550,1776,2596,3076
